sequence_frame,timestamp,registration_success,weak_flag,weak_multiplier,q_weak,rolling_weak_fraction,rolling_q_median,rolling_successful_frames,rolling_q_frames,gate_candidate,state_before,state_after,selected_estimator,mode_switch
2677,1.70658e+09,1,0,1.0,0.190085,0.95,0.498605,20,19,g1,Loose,Loose,Loose_L1,0
2679,1.70658e+09,1,1,1.37866,0.256927,0.95,0.490648,20,19,g1,Loose,Loose,Loose_L1,0
2681,1.70658e+09,1,1,1.03985,0.168628,0.95,0.490648,20,19,g1,Loose,Loose,Loose_L1,0
2683,1.70658e+09,1,0,1.0,0.174832,0.9,0.4817785,20,18,g1,Loose,Loose,Loose_L1,0
2685,1.70658e+09,1,0,1.0,0.173593,0.85,0.490648,20,17,g1,Loose,Loose,Loose_L1,0
2687,1.70658e+09,1,0,1.0,0.184918,0.8,0.4523565,20,16,g1,Loose,Loose,Loose_L1,0
2689,1.70658e+09,1,0,1.0,0.190237,0.75,0.490648,20,15,g1,Loose,Loose,Loose_L1,0
2691,1.70658e+09,1,0,1.0,0.171825,0.7,0.423915,20,14,g1,Loose,Loose,Loose_L1,0
2693,1.70658e+09,1,0,1.0,0.183114,0.65,0.357182,20,13,g1,Loose,Loose,Loose_L1,0
2695,1.70658e+09,1,0,1.0,0.17636,0.6,0.334832,20,12,g1,Loose,Native,Native,1
2697,1.70658e+09,1,0,1.0,0.179392,0.55,0.312482,20,11,g1,Native,Native,Native,0
2699,1.70658e+09,1,0,1.0,0.186861,0.5,0.2847045,20,10,g1,Native,Native,Native,0
2701,1.70658e+09,1,0,1.0,0.186976,0.45,0.256927,20,9,g1,Native,Native,Native,0
2703,1.70658e+09,1,0,1.0,0.181853,0.4,0.2531315,20,8,g1,Native,Native,Native,0
2705,1.70658e+09,1,0,1.0,0.182,0.35,0.249336,20,7,g1,Native,Native,Native,0
2707,1.70658e+09,1,0,1.0,0.182774,0.3,0.2411925,20,6,g1,Native,Native,Native,0
2709,1.70658e+09,1,0,1.0,0.175593,0.25,0.233049,20,5,g1,Native,Native,Native,0
2711,1.70658e+09,1,0,1.0,0.175324,0.2,0.220331,20,4,g1,Native,Native,Native,0
2713,1.70658e+09,1,0,1.0,0.17543,0.15,0.191326,20,3,g1,Native,Native,Native,0
2715,1.70658e+09,1,0,1.0,0.174364,0.1,0.2127775,20,2,g1,Native,Native,Native,0
2717,1.70658e+09,1,0,1.0,0.176752,0.1,0.2127775,20,2,g1,Native,Native,Native,0
2719,1.70658e+09,1,0,1.0,0.183148,0.05,0.168628,20,1,g1,Native,Native,Native,0
2721,1.70658e+09,1,0,1.0,0.166072,0.0,nan,20,0,g1,Native,Native,Native,0
2723,1.70658e+09,1,0,1.0,0.181435,0.0,nan,20,0,g1,Native,Native,Native,0
2725,1.70658e+09,1,0,1.0,0.167495,0.0,nan,20,0,g1,Native,Native,Native,0
2727,1.70658e+09,1,0,1.0,0.179588,0.0,nan,20,0,g1,Native,Native,Native,0
2729,1.70658e+09,1,0,1.0,0.174618,0.0,nan,20,0,g1,Native,Native,Native,0
2731,1.70658e+09,1,0,1.0,0.193117,0.0,nan,20,0,g1,Native,Native,Native,0
2733,1.70658e+09,1,0,1.0,0.205182,0.0,nan,20,0,g1,Native,Native,Native,0
2735,1.70658e+09,1,0,1.0,0.187014,0.0,nan,20,0,g1,Native,Native,Native,0
2737,1.70658e+09,1,0,1.0,0.177272,0.0,nan,20,0,g1,Native,Native,Native,0
2739,1.70658e+09,1,0,1.0,0.175449,0.0,nan,20,0,g1,Native,Native,Native,0
2741,1.70658e+09,1,0,1.0,0.17397,0.0,nan,20,0,g1,Native,Native,Native,0
2743,1.70658e+09,1,0,1.0,0.173115,0.0,nan,20,0,g1,Native,Native,Native,0
2745,1.70658e+09,1,0,1.0,0.172143,0.0,nan,20,0,g1,Native,Native,Native,0
2747,1.70658e+09,1,0,1.0,0.177982,0.0,nan,20,0,g1,Native,Native,Native,0
2749,1.70658e+09,1,0,1.0,0.165469,0.0,nan,20,0,g1,Native,Native,Native,0
2751,1.70658e+09,1,0,1.0,0.172574,0.0,nan,20,0,g1,Native,Native,Native,0
2753,1.70658e+09,1,0,1.0,0.167534,0.0,nan,20,0,g1,Native,Native,Native,0
2755,1.70658e+09,1,0,1.0,0.174868,0.0,nan,20,0,g1,Native,Native,Native,0
2757,1.70658e+09,1,0,1.0,0.175552,0.0,nan,20,0,g1,Native,Native,Native,0
2759,1.70658e+09,1,0,1.0,0.180861,0.0,nan,20,0,g1,Native,Native,Native,0
2761,1.70658e+09,1,0,1.0,0.178247,0.0,nan,20,0,g1,Native,Native,Native,0
2763,1.70658e+09,1,0,1.0,0.205346,0.0,nan,20,0,g1,Native,Native,Native,0
2765,1.70658e+09,1,0,1.0,0.193188,0.0,nan,20,0,g1,Native,Native,Native,0
2767,1.70658e+09,1,0,1.0,0.201025,0.0,nan,20,0,g1,Native,Native,Native,0
2769,1.70658e+09,1,0,1.0,0.168693,0.0,nan,20,0,g1,Native,Native,Native,0
2771,1.70658e+09,1,0,1.0,0.193002,0.0,nan,20,0,g1,Native,Native,Native,0
2773,1.70658e+09,1,0,1.0,0.215636,0.0,nan,20,0,g1,Native,Native,Native,0
2775,1.70658e+09,1,0,1.0,0.178328,0.0,nan,20,0,g1,Native,Native,Native,0
2777,1.70658e+09,1,0,1.0,0.202702,0.0,nan,20,0,g1,Native,Native,Native,0
2779,1.70658e+09,1,0,1.0,0.186526,0.0,nan,20,0,g1,Native,Native,Native,0
2781,1.70658e+09,1,0,1.0,0.251815,0.0,nan,20,0,g1,Native,Native,Native,0
2783,1.70658e+09,1,0,1.0,0.166853,0.0,nan,20,0,g1,Native,Native,Native,0
2785,1.70658e+09,1,0,1.0,0.172461,0.0,nan,20,0,g1,Native,Native,Native,0
2787,1.70658e+09,1,0,1.0,0.181207,0.0,nan,20,0,g1,Native,Native,Native,0
2789,1.70658e+09,1,0,1.0,0.183364,0.0,nan,20,0,g1,Native,Native,Native,0
2791,1.70658e+09,1,0,1.0,0.168169,0.0,nan,20,0,g1,Native,Native,Native,0
2793,1.70658e+09,1,0,1.0,0.18115,0.0,nan,20,0,g1,Native,Native,Native,0
2795,1.70658e+09,1,0,1.0,0.169953,0.0,nan,20,0,g1,Native,Native,Native,0
2797,1.70658e+09,1,0,1.0,0.180224,0.0,nan,20,0,g1,Native,Native,Native,0
2799,1.70658e+09,1,0,1.0,0.172358,0.0,nan,20,0,g1,Native,Native,Native,0
2801,1.70658e+09,1,0,1.0,0.206204,0.0,nan,20,0,g1,Native,Native,Native,0
2803,1.70658e+09,1,0,1.0,0.187601,0.0,nan,20,0,g1,Native,Native,Native,0
2805,1.70658e+09,1,0,1.0,0.172601,0.0,nan,20,0,g1,Native,Native,Native,0
2807,1.70658e+09,1,0,1.0,0.179194,0.0,nan,20,0,g1,Native,Native,Native,0
2809,1.70658e+09,1,0,1.0,0.201237,0.0,nan,20,0,g1,Native,Native,Native,0
2811,1.70658e+09,1,0,1.0,0.19543,0.0,nan,20,0,g1,Native,Native,Native,0
2813,1.70658e+09,1,0,1.0,0.173173,0.0,nan,20,0,g1,Native,Native,Native,0
2815,1.70658e+09,1,0,1.0,0.212479,0.0,nan,20,0,g1,Native,Native,Native,0
2817,1.70658e+09,1,0,1.0,0.186258,0.0,nan,20,0,g1,Native,Native,Native,0
2819,1.70658e+09,1,0,1.0,0.183657,0.0,nan,20,0,g1,Native,Native,Native,0
2821,1.70658e+09,1,0,1.0,0.195846,0.0,nan,20,0,g1,Native,Native,Native,0
2823,1.70658e+09,1,0,1.0,0.183494,0.0,nan,20,0,g1,Native,Native,Native,0
2825,1.70658e+09,1,0,1.0,0.180132,0.0,nan,20,0,g1,Native,Native,Native,0
2827,1.70658e+09,1,0,1.0,0.191437,0.0,nan,20,0,g1,Native,Native,Native,0
2829,1.70658e+09,1,0,1.0,0.194276,0.0,nan,20,0,g1,Native,Native,Native,0
2831,1.70658e+09,1,0,1.0,0.203798,0.0,nan,20,0,g1,Native,Native,Native,0
2833,1.70658e+09,1,0,1.0,0.192468,0.0,nan,20,0,g1,Native,Native,Native,0
2835,1.70658e+09,1,0,1.0,0.193828,0.0,nan,20,0,g1,Native,Native,Native,0
2837,1.70658e+09,1,0,1.0,0.193998,0.0,nan,20,0,g1,Native,Native,Native,0
2839,1.70658e+09,1,0,1.0,0.181057,0.0,nan,20,0,g1,Native,Native,Native,0
2841,1.70658e+09,1,0,1.0,0.194324,0.0,nan,20,0,g1,Native,Native,Native,0
2843,1.70658e+09,1,0,1.0,0.185122,0.0,nan,20,0,g1,Native,Native,Native,0
2845,1.70658e+09,1,0,1.0,0.187082,0.0,nan,20,0,g1,Native,Native,Native,0
2847,1.70658e+09,1,0,1.0,0.177328,0.0,nan,20,0,g1,Native,Native,Native,0
2849,1.70658e+09,1,0,1.0,0.193584,0.0,nan,20,0,g1,Native,Native,Native,0
2851,1.70658e+09,1,0,1.0,0.177317,0.0,nan,20,0,g1,Native,Native,Native,0
2853,1.70658e+09,1,0,1.0,0.177759,0.0,nan,20,0,g1,Native,Native,Native,0
2855,1.70658e+09,1,0,1.0,0.181105,0.0,nan,20,0,g1,Native,Native,Native,0
2857,1.70658e+09,1,0,1.0,0.17496,0.0,nan,20,0,g1,Native,Native,Native,0
2859,1.70658e+09,1,0,1.0,0.182248,0.0,nan,20,0,g1,Native,Native,Native,0
2861,1.70658e+09,1,0,1.0,0.190689,0.0,nan,20,0,g1,Native,Native,Native,0
2863,1.70658e+09,1,0,1.0,0.176173,0.0,nan,20,0,g1,Native,Native,Native,0
2865,1.70658e+09,1,0,1.0,0.17831,0.0,nan,20,0,g1,Native,Native,Native,0
2867,1.70658e+09,1,0,1.0,0.194013,0.0,nan,20,0,g1,Native,Native,Native,0
2869,1.70658e+09,1,0,1.0,0.184036,0.0,nan,20,0,g1,Native,Native,Native,0
2871,1.70658e+09,1,0,1.0,0.177074,0.0,nan,20,0,g1,Native,Native,Native,0
2873,1.70658e+09,1,0,1.0,0.191001,0.0,nan,20,0,g1,Native,Native,Native,0
2875,1.70658e+09,1,0,1.0,0.174441,0.0,nan,20,0,g1,Native,Native,Native,0
2877,1.70658e+09,1,0,1.0,0.179691,0.0,nan,20,0,g1,Native,Native,Native,0
2879,1.70658e+09,1,0,1.0,0.179145,0.0,nan,20,0,g1,Native,Native,Native,0
2881,1.70658e+09,1,0,1.0,0.176539,0.0,nan,20,0,g1,Native,Native,Native,0
2883,1.70658e+09,1,0,1.0,0.173692,0.0,nan,20,0,g1,Native,Native,Native,0
2885,1.70658e+09,1,0,1.0,0.172615,0.0,nan,20,0,g1,Native,Native,Native,0
2887,1.70658e+09,1,0,1.0,0.177345,0.0,nan,20,0,g1,Native,Native,Native,0
2889,1.70658e+09,1,0,1.0,0.176459,0.0,nan,20,0,g1,Native,Native,Native,0
2891,1.70658e+09,1,0,1.0,0.208199,0.0,nan,20,0,g1,Native,Native,Native,0
2893,1.70658e+09,1,0,1.0,0.219213,0.0,nan,20,0,g1,Native,Native,Native,0
2895,1.70658e+09,1,0,1.0,0.18867,0.0,nan,20,0,g1,Native,Native,Native,0
2897,1.70658e+09,1,0,1.0,0.196454,0.0,nan,20,0,g1,Native,Native,Native,0
2899,1.70658e+09,1,0,1.0,0.169468,0.0,nan,20,0,g1,Native,Native,Native,0
2901,1.70658e+09,1,0,1.0,0.197096,0.0,nan,20,0,g1,Native,Native,Native,0
2903,1.70658e+09,1,0,1.0,0.245013,0.0,nan,20,0,g1,Native,Native,Native,0
2905,1.70658e+09,1,0,1.0,0.186746,0.0,nan,20,0,g1,Native,Native,Native,0
2907,1.70658e+09,1,0,1.0,0.219903,0.0,nan,20,0,g1,Native,Native,Native,0
2909,1.70658e+09,1,0,1.0,0.170023,0.0,nan,20,0,g1,Native,Native,Native,0
2911,1.70658e+09,1,0,1.0,0.191688,0.0,nan,20,0,g1,Native,Native,Native,0
2913,1.70658e+09,1,0,1.0,0.173184,0.0,nan,20,0,g1,Native,Native,Native,0
2915,1.70658e+09,1,0,1.0,0.197313,0.0,nan,20,0,g1,Native,Native,Native,0
2917,1.70658e+09,1,0,1.0,0.220163,0.0,nan,20,0,g1,Native,Native,Native,0
2919,1.70658e+09,1,1,1.29764,0.222311,0.05,0.222311,20,1,g1,Native,Native,Native,0
2921,1.70658e+09,1,1,1.26562,0.219552,0.1,0.2209315,20,2,g1,Native,Native,Native,0
2923,1.70658e+09,1,1,1.45311,0.250016,0.15,0.222311,20,3,g1,Native,Native,Native,0
2925,1.70658e+09,1,1,1.66754,0.275771,0.2,0.23616350000000003,20,4,g1,Native,Native,Native,0
2927,1.70658e+09,1,1,1.55299,0.253897,0.25,0.250016,20,5,g1,Native,Native,Native,0
2929,1.70658e+09,1,1,4.23377,0.677218,0.3,0.2519565,20,6,g1,Native,Native,Native,0
2931,1.70658e+09,1,1,4.81962,0.646129,0.35,0.253897,20,7,g1,Native,Native,Native,0
2933,1.70658e+09,1,1,18.8106,2.37059,0.4,0.264834,20,8,g1,Native,Native,Native,0
2935,1.70658e+09,1,1,13.3478,1.26727,0.45,0.275771,20,9,g1,Native,Native,Native,0
2937,1.70658e+09,1,1,4.67477,0.420539,0.5,0.348155,20,10,g1,Native,Native,Native,0
2939,1.70658e+09,1,1,10.8852,1.32393,0.55,0.420539,20,11,g1,Native,Native,Native,0
2941,1.70658e+09,1,1,13.6475,1.39285,0.6,0.533334,20,12,g1,Native,Native,Native,0
2943,1.70658e+09,1,1,11.6519,1.109,0.65,0.646129,20,13,g1,Native,Native,Native,0
2945,1.70658e+09,1,1,14.023,1.30793,0.7,0.6616735,20,14,g1,Native,Native,Native,0
2947,1.70658e+09,1,1,17.2375,1.56024,0.75,0.677218,20,15,g1,Native,Loose,Loose_L1,1
2949,1.70658e+09,1,1,5.81625,0.500515,0.8,0.6616735,20,16,g1,Loose,Loose,Loose_L1,0
2951,1.70658e+09,1,1,8.98897,1.01322,0.85,0.677218,20,17,g1,Loose,Loose,Loose_L1,0
2953,1.70658e+09,1,1,8.10262,0.855916,0.9,0.766567,20,18,g1,Loose,Loose,Loose_L1,0
2955,1.70658e+09,1,1,5.82507,0.622275,0.95,0.677218,20,19,g1,Loose,Loose,Loose_L1,0
2957,1.70658e+09,1,1,5.78354,0.67345,1.0,0.675334,20,20,g1,Loose,Loose,Loose_L1,0
2959,1.70658e+09,1,1,5.93986,0.705551,1.0,0.6913845000000001,20,20,g1,Loose,Loose,Loose_L1,0
2961,1.70658e+09,1,1,6.18561,0.721929,1.0,0.71374,20,20,g1,Loose,Loose,Loose_L1,0
2963,1.70658e+09,1,1,7.98935,0.917112,1.0,0.7889225,20,20,g1,Loose,Loose,Loose_L1,0
2965,1.70658e+09,1,1,6.83464,0.742262,1.0,0.7990889999999999,20,20,g1,Loose,Loose,Loose_L1,0
2967,1.70658e+09,1,1,5.57467,0.619414,1.0,0.7990889999999999,20,20,g1,Loose,Loose,Loose_L1,0
2969,1.70658e+09,1,1,7.63303,0.907476,1.0,0.881696,20,20,g1,Loose,Loose,Loose_L1,0
2971,1.70658e+09,1,1,5.38557,0.614707,1.0,0.881696,20,20,g1,Loose,Loose,Loose_L1,0
2973,1.70658e+09,1,1,8.30275,1.02525,1.0,0.881696,20,20,g1,Loose,Loose,Loose_L1,0
2975,1.70658e+09,1,1,7.5966,0.856342,1.0,0.856129,20,20,g1,Loose,Loose,Loose_L1,0
2977,1.70658e+09,1,1,5.4988,0.600448,1.0,0.856129,20,20,g1,Loose,Loose,Loose_L1,0
2979,1.70658e+09,1,1,7.23153,0.865449,1.0,0.856129,20,20,g1,Loose,Loose,Loose_L1,0
2981,1.70658e+09,1,1,5.10337,0.58302,1.0,0.7990889999999999,20,20,g1,Loose,Loose,Loose_L1,0
2983,1.70658e+09,1,1,6.80998,0.82844,1.0,0.7853509999999999,20,20,g1,Loose,Loose,Loose_L1,0
2985,1.70658e+09,1,1,8.57163,1.00627,1.0,0.7853509999999999,20,20,g1,Loose,Loose,Loose_L1,0
2987,1.70658e+09,1,1,6.65158,0.717086,1.0,0.7320955,20,20,g1,Loose,Loose,Loose_L1,0
2989,1.70658e+09,1,1,8.31758,0.954117,1.0,0.7853509999999999,20,20,g1,Loose,Loose,Loose_L1,0
2991,1.70658e+09,1,1,7.21244,0.779561,1.0,0.7609115,20,20,g1,Loose,Loose,Loose_L1,0
2993,1.70658e+09,1,1,6.22957,0.692483,1.0,0.7320955,20,20,g1,Loose,Loose,Loose_L1,0
2995,1.70658e+09,1,1,5.77114,0.666955,1.0,0.7320955,20,20,g1,Loose,Loose,Loose_L1,0
2997,1.70658e+09,1,1,5.96424,0.712593,1.0,0.7320955,20,20,g1,Loose,Loose,Loose_L1,0
2999,1.70658e+09,1,1,6.86367,0.825144,1.0,0.7609115,20,20,g1,Loose,Loose,Loose_L1,0
3001,1.70658e+09,1,1,7.78638,0.900273,1.0,0.8023525,20,20,g1,Loose,Loose,Loose_L1,0
3003,1.70658e+09,1,1,5.20351,0.591563,1.0,0.7609115,20,20,g1,Loose,Loose,Loose_L1,0
3005,1.70658e+09,1,1,5.73367,0.686469,1.0,0.7483234999999999,20,20,g1,Loose,Loose,Loose_L1,0
3007,1.70658e+09,1,1,7.37525,0.908774,1.0,0.8023525,20,20,g1,Loose,Loose,Loose_L1,0
3009,1.70658e+09,1,1,7.58841,0.850053,1.0,0.8023525,20,20,g1,Loose,Loose,Loose_L1,0
3011,1.70658e+09,1,1,7.0876,0.789564,1.0,0.807354,20,20,g1,Loose,Loose,Loose_L1,0
3013,1.70658e+09,1,1,7.66406,0.856381,1.0,0.807354,20,20,g1,Loose,Loose,Loose_L1,0
3015,1.70658e+09,1,1,9.95933,1.08653,1.0,0.807354,20,20,g1,Loose,Loose,Loose_L1,0
3017,1.70658e+09,1,1,7.90263,0.807579,1.0,0.8163615,20,20,g1,Loose,Loose,Loose_L1,0
3019,1.70658e+09,1,1,8.25156,0.871976,1.0,0.8163615,20,20,g1,Loose,Loose,Loose_L1,0
3021,1.70658e+09,1,1,8.41991,0.893773,1.0,0.826792,20,20,g1,Loose,Loose,Loose_L1,0
3023,1.70658e+09,1,1,7.52845,0.799973,1.0,0.8163615,20,20,g1,Loose,Loose,Loose_L1,0
3025,1.70658e+09,1,1,9.05578,0.983762,1.0,0.8163615,20,20,g1,Loose,Loose,Loose_L1,0
3027,1.70658e+09,1,1,6.55036,0.687646,1.0,0.8163615,20,20,g1,Loose,Loose,Loose_L1,0
3029,1.70658e+09,1,1,9.98877,1.12552,1.0,0.8163615,20,20,g1,Loose,Loose,Loose_L1,0
3031,1.70658e+09,1,1,7.21416,0.742917,1.0,0.8163615,20,20,g1,Loose,Loose,Loose_L1,0
3033,1.70658e+09,1,1,10.2763,1.13692,1.0,0.8375984999999999,20,20,g1,Loose,Loose,Loose_L1,0
3035,1.70658e+09,1,1,9.81339,0.991192,1.0,0.8532169999999999,20,20,g1,Loose,Loose,Loose_L1,0
3037,1.70658e+09,1,1,11.0142,1.10173,1.0,0.8641785,20,20,g1,Loose,Loose,Loose_L1,0
3039,1.70658e+09,1,1,9.19574,0.892082,1.0,0.882029,20,20,g1,Loose,Loose,Loose_L1,0
3041,1.70658e+09,1,1,13.016,1.33049,1.0,0.882029,20,20,g1,Loose,Loose,Loose_L1,0
3043,1.70658e+09,1,1,12.7173,1.19681,1.0,0.8929275000000001,20,20,g1,Loose,Loose,Loose_L1,0
3045,1.70658e+09,1,1,18.8949,1.74163,1.0,0.9012735000000001,20,20,g1,Loose,Loose,Loose_L1,0
3047,1.70658e+09,1,1,14.4165,1.20393,1.0,0.9387675,20,20,g1,Loose,Loose,Loose_L1,0
3049,1.70658e+09,1,1,16.4059,1.42543,1.0,0.9874769999999999,20,20,g1,Loose,Loose,Loose_L1,0
3051,1.70658e+09,1,1,16.3673,1.39417,1.0,1.038861,20,20,g1,Loose,Loose,Loose_L1,0
3053,1.70658e+09,1,1,13.1733,1.09943,1.0,1.0929799999999998,20,20,g1,Loose,Loose,Loose_L1,0
3055,1.70658e+09,1,1,11.838,1.04388,1.0,1.0716549999999998,20,20,g1,Loose,Loose,Loose_L1,0
3057,1.70658e+09,1,1,11.1948,1.05083,1.0,1.07513,20,20,g1,Loose,Loose,Loose_L1,0
3059,1.70658e+09,1,1,12.0998,1.14608,1.0,1.10058,20,20,g1,Loose,Loose,Loose_L1,0
3061,1.70658e+09,1,1,10.2355,0.963717,1.0,1.10058,20,20,g1,Loose,Loose,Loose_L1,0
3063,1.70658e+09,1,1,8.83473,0.867854,1.0,1.10058,20,20,g1,Loose,Loose,Loose_L1,0
3065,1.70658e+09,1,1,8.84514,0.915527,1.0,1.10058,20,20,g1,Loose,Loose,Loose_L1,0
3067,1.70658e+09,1,1,9.22938,0.969527,1.0,1.10058,20,20,g1,Loose,Loose,Loose_L1,0
3069,1.70658e+09,1,1,8.03565,0.828505,1.0,1.07513,20,20,g1,Loose,Loose,Loose_L1,0
3071,1.70658e+09,1,1,9.93064,1.0442,1.0,1.07513,20,20,g1,Loose,Loose,Loose_L1,0
3073,1.70658e+09,1,1,6.71027,0.677874,1.0,1.047515,20,20,g1,Loose,Loose,Loose_L1,0
3075,1.70658e+09,1,1,8.38035,0.932515,1.0,1.047515,20,20,g1,Loose,Loose,Loose_L1,0
3077,1.70658e+09,1,1,7.2727,0.783257,1.0,1.0440399999999999,20,20,g1,Loose,Loose,Loose_L1,0
3079,1.70658e+09,1,1,7.83849,0.855123,1.0,1.0440399999999999,20,20,g1,Loose,Loose,Loose_L1,0
3081,1.70658e+09,1,1,5.14219,0.558932,1.0,1.0067035,20,20,g1,Loose,Loose,Loose_L1,0
3083,1.70658e+09,1,1,5.92195,0.718479,1.0,0.9666220000000001,20,20,g1,Loose,Loose,Loose_L1,0
3085,1.70658e+09,1,1,6.93205,0.825793,1.0,0.948116,20,20,g1,Loose,Loose,Loose_L1,0
3087,1.70658e+09,1,1,8.38648,0.957776,1.0,0.9451455,20,20,g1,Loose,Loose,Loose_L1,0
3089,1.70658e+09,1,1,6.59234,0.712015,1.0,0.924021,20,20,g1,Loose,Loose,Loose_L1,0
3091,1.70658e+09,1,1,8.93363,1.00883,1.0,0.924021,20,20,g1,Loose,Loose,Loose_L1,0
3093,1.70658e+09,1,1,7.44529,0.797692,1.0,0.8916904999999999,20,20,g1,Loose,Loose,Loose_L1,0
3095,1.70658e+09,1,1,7.00366,0.762456,1.0,0.8614885,20,20,g1,Loose,Loose,Loose_L1,0
3097,1.70658e+09,1,1,6.14751,0.676718,1.0,0.8418140000000001,20,20,g1,Loose,Loose,Loose_L1,0
3099,1.70658e+09,1,1,8.09073,0.932695,1.0,0.8418140000000001,20,20,g1,Loose,Loose,Loose_L1,0
3101,1.70658e+09,1,1,6.70203,0.727802,1.0,0.827149,20,20,g1,Loose,Loose,Loose_L1,0
3103,1.70658e+09,1,1,5.69732,0.641197,1.0,0.8117425,20,20,g1,Loose,Loose,Loose_L1,0
3105,1.70658e+09,1,1,4.67386,0.558738,1.0,0.7904745,20,20,g1,Loose,Loose,Loose_L1,0
3107,1.70658e+09,1,1,6.10929,0.769902,1.0,0.7765795,20,20,g1,Loose,Loose,Loose_L1,0
3109,1.70658e+09,1,1,7.98146,0.942016,1.0,0.7765795,20,20,g1,Loose,Loose,Loose_L1,0
3111,1.70658e+09,1,1,7.14013,0.790518,1.0,0.7765795,20,20,g1,Loose,Loose,Loose_L1,0
3113,1.70658e+09,1,1,7.41874,0.823096,1.0,0.7868875,20,20,g1,Loose,Loose,Loose_L1,0
3115,1.70658e+09,1,1,4.91497,0.536176,1.0,0.7765795,20,20,g1,Loose,Loose,Loose_L1,0
3117,1.70658e+09,1,1,5.01025,0.620036,1.0,0.7661789999999999,20,20,g1,Loose,Loose,Loose_L1,0
3119,1.70658e+09,1,1,6.13506,0.754924,1.0,0.7586900000000001,20,20,g1,Loose,Loose,Loose_L1,0
3121,1.70658e+09,1,1,6.90226,0.809519,1.0,0.7661789999999999,20,20,g1,Loose,Loose,Loose_L1,0
3123,1.70658e+09,1,1,6.65868,0.744135,1.0,0.7661789999999999,20,20,g1,Loose,Loose,Loose_L1,0
3125,1.70658e+09,1,1,9.0068,1.02163,1.0,0.7661789999999999,20,20,g1,Loose,Loose,Loose_L1,0
3127,1.70658e+09,1,1,6.06023,0.6378,1.0,0.7586900000000001,20,20,g1,Loose,Loose,Loose_L1,0
3129,1.70658e+09,1,1,5.08564,0.59096,1.0,0.7586900000000001,20,20,g1,Loose,Loose,Loose_L1,0
3131,1.70658e+09,1,1,7.23299,0.887749,1.0,0.7586900000000001,20,20,g1,Loose,Loose,Loose_L1,0
3133,1.70658e+09,1,1,7.23207,0.834242,1.0,0.7586900000000001,20,20,g1,Loose,Loose,Loose_L1,0
3135,1.70658e+09,1,1,6.24964,0.70603,1.0,0.7495295,20,20,g1,Loose,Loose,Loose_L1,0
3137,1.70658e+09,1,1,7.18536,0.833344,1.0,0.762413,20,20,g1,Loose,Loose,Loose_L1,0
3139,1.70658e+09,1,1,4.38674,0.479793,1.0,0.7495295,20,20,g1,Loose,Loose,Loose_L1,0
3141,1.70658e+09,1,1,5.13378,0.654494,1.0,0.7495295,20,20,g1,Loose,Loose,Loose_L1,0
3143,1.70658e+09,1,1,5.02115,0.602301,1.0,0.7495295,20,20,g1,Loose,Loose,Loose_L1,0
3145,1.70658e+09,1,1,5.40985,0.642687,1.0,0.7495295,20,20,g1,Loose,Loose,Loose_L1,0
3147,1.70658e+09,1,1,6.67165,0.813084,1.0,0.7495295,20,20,g1,Loose,Loose,Loose_L1,0
3149,1.70658e+09,1,1,5.15751,0.608414,1.0,0.7250825000000001,20,20,g1,Loose,Loose,Loose_L1,0
3151,1.70658e+09,1,1,5.7719,0.704065,1.0,0.7050475,20,20,g1,Loose,Loose,Loose_L1,0
3153,1.70658e+09,1,1,5.21836,0.628063,1.0,0.6792795,20,20,g1,Loose,Loose,Loose_L1,0
3155,1.70658e+09,1,1,5.32216,0.651792,1.0,0.6792795,20,20,g1,Loose,Loose,Loose_L1,0
3157,1.70658e+09,1,1,5.55243,0.675426,1.0,0.6897455,20,20,g1,Loose,Loose,Loose_L1,0
3159,1.70658e+09,1,1,5.45657,0.658612,1.0,0.667019,20,20,g1,Loose,Loose,Loose_L1,0
3161,1.70658e+09,1,1,6.34951,0.773888,1.0,0.667019,20,20,g1,Loose,Loose,Loose_L1,0
3163,1.70658e+09,1,1,6.77418,0.795694,1.0,0.667019,20,20,g1,Loose,Loose,Loose_L1,0
3165,1.70658e+09,1,1,7.03004,0.804436,1.0,0.667019,20,20,g1,Loose,Loose,Loose_L1,0
3167,1.70658e+09,1,1,6.24343,0.713632,1.0,0.6897455,20,20,g1,Loose,Loose,Loose_L1,0
3169,1.70658e+09,1,1,6.0717,0.706142,1.0,0.7050475,20,20,g1,Loose,Loose,Loose_L1,0
3171,1.70658e+09,1,1,6.89295,0.807934,1.0,0.7050475,20,20,g1,Loose,Loose,Loose_L1,0
3173,1.70658e+09,1,1,6.75845,0.768434,1.0,0.7050475,20,20,g1,Loose,Loose,Loose_L1,0
3175,1.70658e+09,1,1,5.78959,0.663905,1.0,0.6897455,20,20,g1,Loose,Loose,Loose_L1,0
3177,1.70658e+09,1,1,7.67996,0.915922,1.0,0.6897455,20,20,g1,Loose,Loose,Loose_L1,0
3179,1.70658e+09,1,1,5.89183,0.656235,1.0,0.6897455,20,20,g1,Loose,Loose,Loose_L1,0
3181,1.70658e+09,1,1,6.70709,0.787214,1.0,0.7051035000000001,20,20,g1,Loose,Loose,Loose_L1,0
3183,1.70658e+09,1,1,8.90647,1.01962,1.0,0.709887,20,20,g1,Loose,Loose,Loose_L1,0
