timestamp,attempted,la_pa,la_pr,lr_pa,lr_pr,inv_nf,inv_neg,r_min,r_mean,r_max,s_min,s_mean,s_max,z_min,z_mean,z_max,pv_min,pv_mean,pv_max,sv_min,sv_mean,sv_max,rv_min,rv_mean,rv_max,tv_min,tv_mean,tv_max,cnt_mean_mean,cnt_max_mean,probe_rescued,bin1_n,bin1_lapr,bin2_n,bin2_lapr,bin3_n,bin3_lapr,bin4_n,bin4_lapr,bin5_n,bin5_lapr,bin1_pv,bin1_z,bin2_pv,bin2_z,bin3_pv,bin3_z,bin4_pv,bin4_z,bin5_pv,bin5_z
1609059232.77,2477,2461,16,0,0,0,0,0.0548262987966,0.110159344246,0.200775616596,0.000243907641788,0.0010169832108,0.00422499525972,3.06516057227,3.71941684431,5.27691810723,1.69798773767e-06,0.000164127110599,0.00151441599211,1.09250066355e-05,0.000203309710435,0.000399003778332,3.13346893946e-05,0.000646501876637,0.00234009485759,2.83906698286e-06,3.04451312538e-06,3.18231289785e-06,9.74999996275,15.125,4,36,1,592,3,775,2,692,7,382,3,0.000823887190558,4.23199916757,0.000526861066837,3.74911040688,3.05559221118e-05,4.08323370969,2.03946075527e-05,3.70074856457,5.8964271426e-06,3.31987724977
1609059232.87,2501,2482,18,0,1,0,0,0.054853195032,0.124019036821,0.338336856826,0.000186880738286,0.0012782705052,0.00451161371949,3.00093442981,3.91384121984,5.03713228044,2.35378355151e-06,2.60295302275e-05,0.00017242606951,4.96708869401e-06,0.00013397490736,0.000318798333075,9.10394298401e-06,0.0011152112146,0.00416889161435,2.90739868563e-06,3.05485301455e-06,3.21350352952e-06,9.62222225799,15.8888888889,3,32,0,594,4,741,3,736,7,398,4,0,0,3.64575180101e-05,4.16726751785,1.98809258055e-05,3.65769620869,1.11690114225e-05,3.77488277756,4.62189036703e-05,4.09570095418
1609059232.97,2430,2408,21,0,1,0,0,0.0434366689888,0.181440580643,0.520034105319,0.00020343485689,0.00206150003809,0.00749500772331,3.04539639573,4.40092149639,8.53834295489,2.30044835336e-06,0.000131039241271,0.00139667940755,2.20691949552e-06,0.000199968840119,0.000398864023423,4.88776387493e-06,0.00172755190255,0.00650011095239,2.7602970792e-06,2.94005415267e-06,3.17941044117e-06,8.97142850785,13.9523809524,2,41,2,561,6,722,2,709,5,397,6,0.000737710035016,4.97702112706,0.000175857550028,6.01590894285,2.4477787173e-05,3.39504813494,1.98658151249e-05,3.35741720314,1.21623410864e-05,3.79877887122
1609059233.05,2378,2352,26,0,0,0,0,0.0564018992686,0.102444159226,0.175067419724,6.82345895652e-05,0.000806492290994,0.00268782744373,3.04635134582,4.1136526305,8.43513746023,4.65937251731e-06,3.36389688911e-05,0.00018132592003,1.86575842615e-06,0.000180827370161,0.000397179215054,7.42001862307e-06,0.000589861874945,0.00245788855536,1.9641940638e-06,2.16407699762e-06,2.33851850775e-06,9.76923082884,16.6153846154,6,30,0,578,2,701,10,687,9,382,5,0,0,8.3043962811e-05,3.53530178408,3.7216924112e-05,3.74692860527,1.549124881e-05,4.76403325886,3.93869570273e-05,3.90775588849
1609059233.15,2403,2378,25,0,0,0,0,0.0278424200496,0.123861451167,0.333002382133,7.24951059498e-05,0.00116843116548,0.00621387861662,3.01651047147,4.2194640532,10.3999043253,1.62313964794e-06,4.34004992814e-05,0.000226669537844,1.94381235581e-06,0.000195653199557,0.00039503030999,1.13745727907e-06,0.000926629268383,0.0056991362244,2.58310852306e-06,2.74819826142e-06,2.98249616599e-06,10.8720000648,17.04,6,37,0,576,3,708,6,681,7,401,9,0,0,9.76560792815e-05,3.44529732074,6.49673724463e-05,4.58149851553,2.469556491e-05,4.52338579379,2.54856727935e-05,3.99977974645
1609059233.25,2337,2317,20,0,0,0,0,0.0293510963814,0.103697189083,0.431133478301,5.30342961786e-05,0.00142485346006,0.0175827687125,3.0169855869,3.9840817772,6.1377332793,2.7874123752e-06,0.000196450063331,0.00345089488355,4.21138317796e-06,0.000176632970357,0.000396115911351,3.73053694239e-06,0.00104873561329,0.0138415572309,2.8745622962e-06,3.03481308138e-06,3.27276281095e-06,10.3100000679,15.55,3,41,0,553,4,728,4,632,6,383,6,0,0,0.000901842646697,4.06704983492,3.23121399677e-05,4.06687682355,2.33912688855e-05,3.81435865873,8.67241777466e-06,4.04329615964
1609059233.35,2422,2401,20,0,1,0,0,0.0572834649912,0.1137464263,0.193277127107,0.000116906684719,0.000894785846123,0.00221355367247,3.0581607849,4.24437871249,10.5307956852,9.99300348215e-07,4.21900228551e-05,0.000163457598143,3.48875488332e-06,0.000169269967464,0.000396807193768,5.09468026422e-05,0.00068022382665,0.00220573756888,2.89593951205e-06,3.10202915408e-06,3.32804835467e-06,8.41999990344,13.6,4,43,0,589,7,709,4,696,6,385,3,0,0,4.69656863616e-05,3.92087209098,8.82656736704e-05,3.68946650234,2.48843179136e-05,5.11830158387,4.22401680284e-06,3.9912647001
1609059233.46,2418,2399,15,1,3,0,0,0.041404390299,0.105660353283,0.199832087384,0.000107667383433,0.000735209714618,0.00297815977891,3.15421595772,4.43919740956,6.71176226331,2.91939807917e-06,3.10699571634e-05,0.0001695454114,5.78488841486e-06,0.000183510412364,0.000396356929585,8.67380107592e-06,0.000517550430193,0.00279493363686,2.90295201904e-06,3.07891489706e-06,3.21487969587e-06,9.94666671753,14.5333333333,0,39,0,604,3,691,4,688,2,396,6,0,0,7.89216430091e-05,3.66879278767,4.32731494395e-05,4.8033666904,1.01123693541e-05,5.3510254637,5.99451532634e-06,4.27767751524
1609059233.56,2320,2305,15,0,0,0,0,0.0581859150071,0.104412139589,0.178467911433,5.85173110078e-05,0.000780526691414,0.00213529039171,3.03251168663,4.34781570844,8.38543538135,6.24880644348e-06,2.96019363729e-05,9.80072692672e-05,3.51056411055e-06,0.000165785865469,0.000389208394303,1.76385588526e-05,0.00058207567048,0.00175429429891,2.91503017e-06,3.06321909208e-06,3.23064491979e-06,7.80000005563,14,0,38,0,547,3,706,6,657,5,372,1,0,0,3.45302576477e-05,3.24966041037,4.49100372016e-05,4.55262508683,1.22171598985e-05,4.76077607491,9.89224994847e-06,4.34862349997
1609059233.66,2336,2299,35,0,2,0,0,0.0389630377843,0.124563870576,0.273084925304,5.22899822725e-05,0.00107173039936,0.00653306804023,3.01755980257,4.83415884726,12.6547303957,1.61880491956e-06,5.5359983953e-05,0.000433820111163,2.02938018276e-06,0.000189898038467,0.000397098179147,1.43493852389e-05,0.000823445651359,0.00635389558812,2.82400002065e-06,3.02672557734e-06,3.23598877069e-06,8.99428568568,14.9428571429,5,40,1,545,8,703,8,689,11,359,7,9.86982294433e-06,3.37861834984,0.000128165230575,4.55157320073,4.0406695409e-05,4.77223583046,4.93415980701e-05,5.06725022802,5.19951839556e-06,5.06953093522
1609059233.77,2250,2228,22,0,0,0,0,0.0365999078829,0.115744013908,0.231231893865,9.93703943555e-05,0.00104342900504,0.00293820011098,3.101793396,4.12409079473,6.34307142419,3.69944904571e-06,5.7155869462e-05,0.000378137575239,6.67076937457e-06,0.000212232979119,0.000398953480282,1.9691106217e-06,0.000770805007634,0.00267536148915,3.0107839387e-06,3.23514882138e-06,3.4635369612e-06,9.67272718928,15.5909090909,5,40,0,511,6,662,2,672,8,365,6,0,0,0.000113177896764,4.09687701776,2.07363001942e-05,3.5111085011,6.30919137162e-05,4.43362181397,5.35897291071e-06,3.94292397724
1609059233.87,2222,2201,21,0,0,0,0,0.0432463823063,0.11652343923,0.27635430977,0.000163277930374,0.00131670499044,0.00835412667441,3.00121548336,3.81759248931,5.61963534609,3.40210771082e-06,9.66636319428e-05,0.0013573041407,2.51214985313e-06,0.000179392253416,0.000396635453523,2.95534078105e-07,0.00103745794252,0.00788812179457,2.92994443064e-06,3.19116256103e-06,3.39493374056e-06,8.57142853737,15,2,39,0,491,6,650,6,660,5,382,4,0,0,0.000283842681208,3.3690175925,3.22001981859e-05,3.76072347104,2.0961836532e-05,4.38403538212,7.21745294423e-06,3.86770474593
1609059233.97,2253,2227,26,0,0,0,0,0.0285102410583,0.138851553095,0.457043061335,6.39016233484e-05,0.00149758981442,0.0104149610513,3.0304989724,4.42116720126,6.9886285848,1.15060827282e-06,4.30395091903e-05,0.000250182410816,2.34157338006e-06,0.00018834140516,0.000396718177528,3.44848926131e-05,0.00126301830144,0.00993244060121,2.97021247579e-06,3.19059863122e-06,3.46243784707e-06,9.13076922527,14.9230769231,2,30,2,521,3,675,6,636,12,391,3,0.00019588002528,4.32547884331,0.000109013939596,3.75610885292,2.69178286675e-05,4.58258407087,1.2975892241e-05,4.5103485483,2.76692302343e-05,4.47045866082
1609059234.07,2267,2247,19,0,1,0,0,0.0562409617616,0.117401203884,0.282802008634,0.000173048156185,0.000889436476842,0.0036219316679,3.06789180073,4.48989481494,9.31924752879,1.60620300136e-06,6.39267806188e-05,0.000542707712304,4.5499594675e-06,0.000170462835345,0.000398722759133,1.62666645518e-05,0.00065189939674,0.00323042364796,2.89121967297e-06,3.14746413733e-06,3.41432612368e-06,8.75789474186,13.8947368421,5,51,0,560,5,649,5,670,6,337,3,0,0,5.64451832451e-05,4.14487032344,3.46151201659e-05,5.63822875233,0.00012101164491,3.80636098294,1.10791484145e-05,4.51811340243
1609059234.15,2181,2126,54,0,1,0,0,0.0579117415669,0.147270066232,0.391062928028,0.000145238270599,0.00194679457063,0.0144027119547,3.00087769032,3.96686163978,8.35465583,1.91355225797e-06,0.000112822805348,0.00161986351687,3.74643125918e-06,0.000189531124016,0.0003987005628,1.72746045292e-06,0.00164222182055,0.0142984369502,2.02471593755e-06,2.21882071172e-06,2.44632226699e-06,8.75555551052,14.3148148148,9,46,1,556,11,650,20,627,11,302,11,0.00158125676091,3.70233095098,0.000281683217873,3.92086618848,3.80853016846e-05,3.59175456491,1.96489355548e-05,4.4258755408,3.9528636952e-05,4.25990429793
1609059234.25,2166,2140,25,1,0,0,0,0.0547223436062,0.139730973413,0.542176466095,8.81035284639e-05,0.00244524681941,0.0312074462173,3.00825202772,3.9502655494,6.71087748773,1.47242480997e-06,4.27284285203e-05,0.000220374576442,1.14147488725e-06,0.000146036190317,0.000376979609676,5.02635122832e-05,0.00225358222929,0.0311392993068,2.66180079187e-06,2.89997127933e-06,3.13655237182e-06,9.78400012016,14.48,6,52,1,555,8,630,3,607,5,322,8,1.86853558464e-05,3.06910358954,6.56943789988e-05,3.72711522953,4.7580845147e-05,3.95449933786,1.06001525096e-05,4.53928833745,4.10283783978e-05,3.91383420106
1609059234.35,2200,2171,29,0,0,0,0,0.0433716086586,0.136384638979,0.516922525847,0.000126888414557,0.00186315549576,0.0211384333688,3.01018455909,4.10145539395,5.63344220328,4.0859771699e-06,8.49748582971e-05,0.000450126436092,5.81373041837e-06,0.000150582774032,0.000396179764475,6.36467116776e-06,0.00162443254004,0.0210420097836,2.83444717391e-06,3.16532338654e-06,3.56154119817e-06,5.42758622252,9.55172413793,1,46,1,574,16,631,7,607,3,342,2,9.57994021225e-05,3.37550467502,0.000135216414631,4.01287211109,2.02705289903e-05,4.46568658372,1.57330062553e-05,4.14947217591,7.95806634731e-06,3.82626267922
1609059234.45,2151,2130,20,1,0,0,0,0.0417056680326,0.154458606338,0.400904158379,2.48579054806e-05,0.00199426855523,0.0115794446297,3.02047953026,5.23668204807,18.1135254723,1.40144992905e-06,0.000250762030883,0.00404068759183,4.61832999367e-06,0.000230564254267,0.000399432647201,1.31739558241e-05,0.00150956821042,0.00722120743268,3.03534360679e-06,3.3740596537e-06,3.62184623121e-06,10.249999994,16.4,2,36,0,522,4,638,5,617,5,338,6,0,0,0.000173628529883,3.66991888633,0.000841156204095,7.6799955941,1.54368572838e-05,4.87049257727,6.29353187279e-06,4.55025409322
1609059234.55,2117,2083,34,0,0,0,0,0.0473072008016,0.135128293386,0.575646038794,6.59480562211e-05,0.00197595389799,0.0333768887086,3.14726872271,4.58702748679,16.3493139702,4.07914920938e-06,5.26695238341e-05,0.000594904345243,4.85985352152e-06,0.000141043885088,0.000394237837755,3.00152182779e-05,0.00177905611465,0.0332851205168,2.87974646615e-06,3.1843744174e-06,3.52486812848e-06,7.57647054686,13,4,53,1,538,10,587,10,600,7,339,6,7.02930948466e-05,3.67937856356,7.00304197321e-05,4.22193239877,8.44034747764e-05,5.04357820465,1.52764189542e-05,5.17995191306,1.15328062911e-05,3.89413109363
1609059234.66,2187,2162,24,0,1,0,0,0.0505974249993,0.123206162472,0.217794956402,0.000174133030959,0.00142052054099,0.00492256993381,3.0597998591,3.89061492418,9.23662036123,3.46374932666e-06,3.70812894108e-05,0.00029077230719,4.07196492188e-06,0.000177262615604,0.000392859513544,2.93612298893e-06,0.00120291154497,0.00470839504844,2.98618498555e-06,3.26509100204e-06,3.57543371034e-06,8.30833330254,13.7083333333,2,48,2,544,6,636,5,621,6,338,5,3.19305838273e-05,3.43021277476,8.41488587285e-05,3.66474553623,1.78825264651e-05,3.53985244463,3.13851721524e-05,3.81551370972,8.69459211854e-06,4.78670298638
1609059234.76,2258,2232,25,0,1,0,0,0.0578526450612,0.117217089964,0.192456591027,3.29897967086e-05,0.000933239691634,0.00331383768438,3.06809526298,4.65177066155,12.3116771155,1.75211947123e-06,4.28394159617e-05,0.000369924571036,2.48446858099e-06,0.000107183699553,0.000394312394651,1.55842451238e-06,0.000779868627416,0.00322695670265,3.0843418731e-06,3.34794870359e-06,3.66823817736e-06,9.43199987888,14.68,1,50,1,533,6,622,4,661,8,392,6,2.95717280883e-05,3.1423795184,0.00011654427662,4.13833545847,2.35892404572e-05,4.52368289123,2.55803778204e-05,4.64189418888,7.1913378076e-06,5.51533153227
1609059234.86,2206,2182,24,0,0,0,0,0.0508063456675,0.124076544248,0.381460546655,7.49791616435e-05,0.00106490454896,0.00596670250013,3.05927873472,4.60233163056,11.3682674495,2.98999488384e-06,6.40168272092e-05,0.000597896092087,2.54800014124e-06,0.000164111954372,0.000382933374403,1.10644983967e-05,0.000833437869923,0.00563508295277,3.02541924823e-06,3.33789745696e-06,3.68896179029e-06,9.64166678488,14.9583333333,4,52,1,502,6,654,1,626,10,372,6,3.65876479743e-05,3.05927873472,0.000100433286534,5.39137464238,8.59319141621e-05,4.93835645602,6.80345542329e-05,4.72039015354,2.18231715582e-05,3.81769575883
1609059234.97,2226,2209,17,0,0,0,0,0.063862379173,0.118516546848,0.294632239668,0.000168103153389,0.000850174567492,0.00329342524388,3.0185966355,4.46261710507,10.98281306,2.14975232428e-06,2.50252203742e-05,0.000177006825579,5.69681818453e-06,0.000158242304478,0.000395993256513,4.4150577624e-05,0.000663727249796,0.00323473094265,2.90332279317e-06,3.17979284463e-06,3.4877752805e-06,11.0000000421,17.2352941176,5,46,1,548,1,625,3,633,9,374,3,1.084066427e-05,5.13400588417,9.13711991795e-05,5.97958907646,1.00954342988e-05,6.95860000694,2.93946127295e-05,3.65336628415,9.45968848326e-06,3.66493308246
1609059235.07,2227,2207,20,0,0,0,0,0.0492748044695,0.0981665107772,0.192323853984,0.000237080379054,0.000675051990784,0.00162866045137,3.00748596435,4.0966522785,8.90476610338,1.37056051846e-06,1.97287239627e-05,9.10042998374e-05,2.13679553007e-06,0.000151528799986,0.000393308403476,6.11302227379e-05,0.000500621424906,0.00160642127395,2.81659299899e-06,3.17304192919e-06,3.54609566019e-06,10.0600001097,17.15,1,48,0,528,2,636,5,642,10,373,3,0,0,5.09279305922e-05,4.69927859162,2.66383418141e-05,3.53245192393,1.45825994271e-05,4.31952444265,4.56697157629e-06,3.89232811355
1609059235.17,2184,2158,26,0,0,0,0,0.038939721309,0.0967213867684,0.2953046978,0.000123346952861,0.000779639443315,0.00729741814475,3.00488781022,4.22851669683,10.3286608106,2.18541653106e-06,3.7244384603e-05,0.000193959675958,2.7407432153e-06,0.000149111560021,0.000395966140466,2.33513688281e-06,0.000590076560083,0.00694213677063,2.82965140306e-06,3.20693860741e-06,3.55987180654e-06,10.092307696,16.1923076923,7,39,1,503,4,669,5,612,11,361,5,0.000112536830779,3.24057177121,7.44239790037e-05,3.86811099768,3.55186858127e-05,3.48073893214,1.50017401457e-05,4.78140499845,4.31017364434e-05,4.24585374241
1609059235.24,2202,2172,30,0,0,0,0,0.0423754109279,0.13024295409,0.535994582949,0.000170021867465,0.0014557275114,0.0146092081748,3.05357688675,4.22236847022,7.89959231578,2.15060243034e-06,2.55142687256e-05,0.000169858094876,1.33761212665e-06,0.000174164774602,0.000387074703998,2.18592292526e-05,0.00125381075109,0.0143517085766,2.01157453207e-06,2.23771698372e-06,2.57257018542e-06,9.83333342075,15.6666666667,4,40,1,528,3,629,8,645,10,360,8,0.000169858094876,4.43452453105,3.38935530895e-05,5.08724089575,3.39176078216e-05,4.2872354177,1.61281724857e-05,4.24760747767,7.65834002439e-06,3.77510609625
1609059235.34,2253,2238,15,0,0,0,0,0.0493769701328,0.140023226435,0.424917421628,0.000139550901139,0.00170494454979,0.00853862550436,3.26894462573,4.31845030623,8.54531196751,5.1995430349e-06,3.22413753445e-05,0.000133976262826,4.01130226342e-06,0.000148516273261,0.000316862228995,5.05837529164e-06,0.00152127587862,0.00819607236703,2.65183223277e-06,2.91102256872e-06,3.15445026247e-06,9.49333346685,14.2666666667,3,36,1,529,4,632,0,690,6,366,4,7.52671620587e-05,4.59844031969,6.69286094016e-05,3.87477802813,0,0,1.15230594311e-05,5.11191065917,1.7875168479e-05,3.50193455154
1609059235.45,2235,2216,19,0,0,0,0,0.045640150771,0.122437817581,0.21850232459,6.30983866213e-05,0.00149340132076,0.004354838609,3.04136787876,3.92542280812,6.53870875487,2.43416071999e-06,3.53661814972e-05,0.000199399808353,3.29225718808e-06,0.000156155244645,0.000392103030426,4.66233612825e-05,0.00129844305622,0.00408596817919,3.09988705188e-06,3.43683840027e-06,3.77989828632e-06,8.21052627814,13.5789473684,2,49,0,553,6,621,4,648,6,364,3,0,0,6.25606571418e-05,3.65186085095,3.51225669239e-05,3.87677180623,2.09544365766e-05,4.26261786996,1.01255394802e-05,3.86302460129
1609059235.55,2270,2247,23,0,0,0,0,0.038014385965,0.119060100659,0.28810044056,7.3895264738e-05,0.000983325062391,0.00563988845782,3.07934653157,4.5364477165,8.71766735752,2.71577774415e-06,2.22915050876e-05,0.000151046725926,1.14827865498e-06,0.000144284130238,0.000373687503051,3.01562027569e-05,0.000813635829307,0.00535365321165,2.85507765385e-06,3.11359775768e-06,3.49343169849e-06,9.85217391926,16.4782608696,3,41,0,542,4,649,9,671,4,367,6,0,0,1.52827952608e-05,5.61160889655,1.90972727206e-05,4.79120561726,2.68162398473e-05,3.94015172812,2.87388370163e-05,3.83506740426
1609059235.65,2259,2227,31,0,1,0,0,0.03859708472,0.117881963044,0.426868114117,4.42428853794e-05,0.00137123846801,0.017509750986,3.04674330103,4.30097410682,8.80924520843,1.68014784592e-06,3.59521498604e-05,0.000186226896855,3.52544043316e-06,0.000156661143185,0.000398577024154,4.98243672927e-06,0.00117557250936,0.0173933515673,2.77694712504e-06,3.05266560592e-06,3.41861664147e-06,9.31612907687,15.064516129,5,59,1,534,7,600,6,674,10,392,7,0.000100254188574,3.22592102079,8.58733649832e-05,4.61564363749,1.66123243018e-05,4.76664706524,2.7376832411e-05,3.99401684825,5.67237604206e-06,4.17924570775
1609059235.76,2271,2250,21,0,0,0,0,0.0344775211579,0.0929807056288,0.212134241053,0.000125463009436,0.000766758157603,0.00489818893059,3.02799861148,4.1299032088,7.77365500709,2.64042740086e-06,2.05356370253e-05,0.000127148793494,3.39025825017e-06,0.000151397222184,0.000398589259342,3.32516683286e-07,0.000591693335074,0.00438836116568,2.84695636116e-06,3.13196332009e-06,3.43924407456e-06,12.8095239458,18.5714285714,7,42,0,535,2,627,3,683,8,384,8,0,0,3.58694560364e-05,4.11239464758,4.61883657448e-05,3.70012231927,2.23274651465e-05,4.42027117077,5.29058088151e-06,4.0050802207
1609059235.86,2321,2298,23,0,0,0,0,0.0280748578243,0.112925884715,0.210680109444,7.02375186985e-05,0.000979708655408,0.0036063151353,3.10769415052,4.44267138353,7.44955392982,3.4389828742e-06,3.3780656583e-05,0.000129965714859,3.42119320602e-06,0.000141982717887,0.000385857303127,1.94914412447e-05,0.000800839163423,0.00331210235981,2.88784127159e-06,3.10611751501e-06,3.42102673662e-06,8.67826089133,14.652173913,2,66,0,536,6,675,5,638,8,406,4,0,0,8.25236789847e-05,3.7293561405,2.83957839102e-05,4.27655145068,1.23482528181e-05,5.276436686,1.02620213515e-05,4.05276355923
1609059235.96,2309,2293,15,1,0,0,0,0.0670223159991,0.140179381727,0.320482823563,0.000269749029686,0.0014493053474,0.00786999190316,3.11649814395,4.47660875146,6.89875596496,6.83737659342e-06,3.7972701372e-05,8.97335711466e-05,3.14026798724e-06,0.000138667093126,0.000340881501058,5.99567818352e-05,0.00126953983092,0.00745712956195,2.92122682444e-06,3.12572197434e-06,3.42995025814e-06,8.26666659514,13.8666666667,2,45,0,553,4,637,3,658,5,416,3,0,0,6.51496733222e-05,3.93259822003,2.87169067069e-05,4.20873030253,2.49152229212e-05,5.1782573211,3.27549975213e-05,4.30042029291
1609059236.07,2335,2315,20,0,0,0,0,0.0308249023959,0.13553966852,0.39229388055,5.06631505336e-05,0.00219421291964,0.0148804615039,3.03371896664,3.91986076123,5.98833396221,1.99671828825e-06,6.9468500884e-05,0.000645240582664,7.40934839574e-06,0.000145369036065,0.000381308909742,2.29101047789e-05,0.00197611068169,0.0144208026377,2.93064030792e-06,3.2647010062e-06,3.66075216687e-06,10.4200000048,16.15,3,51,0,570,4,637,2,653,10,424,4,0,0,0.000103546491758,3.18036107056,2.36734384499e-05,3.9848706645,2.59904190373e-05,4.35477824209,0.000166983245844,3.53956179809
1609059236.17,2275,2244,31,0,0,0,0,0.0611709915555,0.172709237616,0.576714884683,0.000172823202739,0.00299655028824,0.0342909511266,3.0117634164,4.10031025869,8.09297063879,1.1438551656e-06,8.383260332e-05,0.000963510482096,5.61145373115e-06,0.000210013315234,0.000398615166665,6.61158004584e-05,0.00269960268471,0.0341189811592,2.84006071798e-06,3.10168497123e-06,3.523354455e-06,7.85161294476,12.6129032258,5,89,3,642,9,608,5,589,10,347,4,0.000155920754376,3.46303603487,0.000172804764631,3.97627242909,6.53774296686e-05,3.8516211541,2.02585350267e-05,4.74133035186,1.15832648746e-05,3.56566219093
1609059236.27,2351,2314,37,0,0,0,0,0.0565105941089,0.171970893976,0.369035981939,0.0001579384738,0.00291087615595,0.0125435596318,3.00638989529,3.86785149835,9.00150743607,2.75955188776e-06,7.40384443987e-05,0.000678674957795,3.94459242472e-06,0.000123878375783,0.000391993922992,2.67906512462e-05,0.0027097158199,0.012507935731,2.89735833133e-06,3.24351587416e-06,3.55931731774e-06,7.22702711337,12.2702702703,4,74,2,657,14,657,8,576,7,387,6,0.000154960121992,4.68625742491,8.08439356238e-05,3.54337737139,5.90874461776e-05,3.80848568429,1.49464339916e-05,4.26315966979,0.000120060415445,3.97011737113
1609059236.34,2377,2340,37,0,0,0,0,0.0463555616028,0.116395412847,0.389153099461,0.000103836488758,0.00136358525802,0.0161012846785,3.00976383068,3.87892483475,6.8432247043,3.30109050491e-06,5.15241191433e-05,0.000497748296559,2.61509381392e-06,0.000164949923552,0.000399451025118,3.07522622669e-05,0.00114502401429,0.0155645811397,1.89825501757e-06,2.08720103562e-06,2.37081035966e-06,9.88648646587,16.1081081081,9,55,1,645,6,653,7,633,15,391,8,0.00014239160567,6.2030918029,0.000173741205832,3.88468970893,2.33758405766e-05,3.36340304228,2.74805935149e-05,3.76478106687,1.82142226106e-05,4.24918144127
1609059236.45,2468,2447,20,0,1,0,0,0.0299546118269,0.103221787986,0.188818886389,8.85255819828e-05,0.000692115310615,0.00269329226616,3.02547433623,4.33242691237,8.67086673087,2.97331868686e-06,5.15917692034e-05,0.000209842236466,4.19117174734e-06,0.000181032244279,0.000372997188779,3.78418757548e-05,0.000456761766786,0.00231742131832,2.47978128166e-06,2.72953034715e-06,2.97346324478e-06,8.74000014067,14.95,4,78,1,672,5,636,4,640,5,442,5,0.000209842236466,3.15436820333,4.41831209717e-05,4.17567389789,7.06782719612e-05,4.94680308239,2.2121875343e-05,4.34341385406,4.15510156367e-05,4.22230379097
1609059236.55,2479,2449,30,0,0,0,0,0.0325703896928,0.108325912603,0.202628399608,0.000108599734578,0.00100834119072,0.00385990910565,3.00783584728,4.01465447849,13.6787859,2.39990420984e-06,4.38231095988e-05,0.000251670373198,1.40255783749e-06,0.000149285519381,0.000391959017375,3.67190942579e-05,0.000812371983458,0.00356591408609,2.66701001719e-06,2.86057827975e-06,3.13650812299e-06,8.80000006755,14.9666666667,5,47,1,721,9,620,6,653,8,438,6,0.000251670373198,3.09004505162,6.54975917115e-05,3.57783319616,2.1749471544e-05,3.62932607503,2.77387314268e-05,5.05710886082,2.01896514475e-05,3.81937720018
1609059236.65,2218,2138,76,3,1,0,0,0.0503425954537,0.223564678293,0.613337655398,8.63093879002e-05,0.00452215156321,0.0265439815512,3.00491624027,4.64225326997,12.8416432551,3.27079280028e-06,7.67054135094e-05,0.00122323698693,2.80371440845e-06,0.000244997396538,0.000397616792406,4.57772882678e-06,0.00419758238251,0.0264958437259,2.68738449558e-06,2.86637065774e-06,3.51575629968e-06,9.87894740701,15.5394736842,9,85,2,641,17,566,14,561,20,365,23,0.000411226241395,6.05269338424,0.000127266789637,3.90373318808,0.000124008052701,5.11734084595,3.33546353292e-05,4.86400962976,1.91486119868e-05,4.58345361361
1609059236.75,2410,2393,17,0,0,0,0,0.0589152116083,0.109301651886,0.193704120855,0.000154096988893,0.000759136721026,0.00293349905283,3.0807820597,4.50265713422,10.3156279892,4.31715544057e-06,9.4108736929e-05,0.000451070355003,3.83743822591e-06,0.000169721061405,0.00039137518172,1.39522490346e-05,0.000492277423458,0.00253098982766,2.74271973881e-06,3.02949923438e-06,3.2199810681e-06,8.84705878707,15.4705882353,4,73,0,695,4,579,4,646,7,417,2,0,0,0.000114052742641,4.01483434375,4.96919944441e-05,5.1097536731,0.000115625634583,3.74218705511,6.77450686869e-05,6.92575491428
1609059236.86,2464,2446,18,0,0,0,0,0.0348957511973,0.118327355261,0.289019367115,6.4326642454e-05,0.00104898937494,0.00342578628359,3.13723577377,4.57157894281,14.2309634417,1.61901306846e-06,3.40024254251e-05,0.000143294640702,4.91112377694e-06,0.000142971883985,0.000394131103347,1.55012356293e-05,0.00086884127168,0.0032271457702,2.90984118971e-06,3.17379385159e-06,3.44176712262e-06,11.9777777857,17.3888888889,5,47,0,723,2,621,3,647,5,426,8,0,0,0.000119784876052,3.19782971255,1.59023088011e-05,7.28899021035,1.01725059161e-05,3.3015234533,3.42380561953e-05,4.68977170598
1609059236.96,2401,2387,14,0,0,0,0,0.0414859804279,0.096124025698,0.133328690983,7.90543044976e-05,0.000728095802282,0.00192382959354,3.01255496193,3.9342091226,5.82985372455,2.30268100041e-06,3.18759991319e-05,0.000149369433435,6.26136288407e-06,0.000146629417851,0.000338822048728,2.57945179368e-05,0.000546520636501,0.00164514803214,2.85561259309e-06,3.06974879853e-06,3.27497139354e-06,12.442856976,18.8571428571,6,57,0,706,1,605,3,628,5,405,5,0,0,1.31369236465e-05,5.4350024174,4.95799404036e-05,3.47494386958,5.0434521032e-05,4.1991641111,6.44292756579e-06,3.64465462695
